raceId,totalDNFs,circuitId,countryId,rain,topTenDiversity,driverExpWeightedSum,pitsWeightedSum,preRaceALPCWeightedSum,TCCAPE,clusterMeanWeightedSum,gapWeightedSum
928,2.0,monza,italy,none,5.0,-0.3127199095851782,-1.1266016386715594,-0.0196637116491227,555.5,-0.5584303346491228,-0.0748961032698579
929,5.0,marina-bay,singapore,light,6.0,-0.3251094265117358,-1.1641528004910129,-0.0042956968421055,606.0,-0.6874405746842106,-0.0028788376938242
930,0.0,suzuka,japan,none,7.0,-0.3569289748210537,-1.0325610903224562,-0.0204138707894735,656.5,-0.6894223548070176,-0.0785078035281851
931,5.0,sochi,russia,moderate,7.0,-0.4049402159493379,-1.0881914135905624,-0.0189472678128649,707.0,-0.1953971319298245,-0.0160932253298784
932,8.0,austin,united-states-of-america,heavy,7.0,-0.4189489021577927,-0.9533429471108236,-0.0312197723333331,757.5,-0.2504074995438596,0.0339289045664146
933,4.0,mexico-city,mexico,light,6.0,-0.4507684504671104,-1.2824003634772003,-0.0106614382982456,808.0,-0.7943365765964913,-0.0445464440657226
934,1.0,interlagos,brazil,light,6.0,-0.4825879987764282,-1.106280128809903,-0.0218829971461984,858.5,-1.1992163462807015,-0.0239418921172997
935,1.0,yas-marina,united-arab-emirates,none,6.0,-0.5273609013409194,-1.0093167132648386,-0.0109162858187134,909.0,-1.3277427620701754,0.0176218585900037
936,5.0,melbourne,australia,none,6.0,-0.0040782029523645,-1.0628532193544036,-0.0071726777142858,0.0,-0.5217080711428572,0.0064821863132009
937,3.0,bahrain,bahrain,none,7.0,0.0105688765133791,-1.369778702966519,-0.0123686036725143,50.5,-0.5789603725263157,0.0447065203822887
938,0.0,shanghai,china,moderate,6.0,-0.0663529184179405,-1.5491084931454076,0.0018390398268399,101.0,-0.4027935184848485,0.0045874223064183
939,4.0,sochi,russia,light,6.0,-0.0982237246662232,-1.5921792634801648,-0.0131312064989747,151.5,-0.7882914548427887,0.0500351055674134
940,5.0,catalunya,spain,none,7.0,-0.1300945309145061,-1.4950626412074286,-0.0021567876623376,202.0,-0.5256015032380953,0.0241360340642425
941,7.0,monaco,monaco,heavy,7.0,-0.1619653371627889,-1.379346652117048,0.0001525334632037,252.5,-0.6136500813419914,-0.0425473924172265
942,3.0,montreal,canada,light,6.0,-0.1938361434110717,-1.3610790346722663,-0.0038978637229438,303.0,-1.0460344033766236,-0.0326667274836698
943,4.0,baku,azerbaijan,none,6.0,-0.2257069496593545,-1.2334449737479407,-0.012112777142856,353.5,-0.9029897572727276,0.0597417489926405
944,2.0,spielberg,austria,light,7.0,-0.2575777559076374,-1.1576128193121344,-0.0290238512857146,404.0,-1.1938882426320347,-0.0105278884109928
945,5.0,silverstone,united-kingdom,light,7.0,-0.2894485621559202,-1.4358443260593632,-0.0069542043021186,454.5,-0.7587205397464115,0.0822158266923973
946,1.0,hungaroring,hungary,light,7.0,-0.3213193684042029,-1.4302941680706387,-0.0022186989428114,505.0,-0.3203378414534062,-0.1358160898715679
947,2.0,hockenheimring,germany,light,5.0,-0.3531901746524858,-1.3405414855806816,-0.0089618779817723,555.5,-0.8104904546119845,-0.0337077094217537
948,5.0,spa-francorchamps,belgium,light,6.0,-0.3673973160073506,-1.286741128338378,-0.001683337402597,606.0,-1.1345992612121212,-0.0305501880169243
949,4.0,monza,italy,none,6.0,-0.3992681222556334,-1.7627678526201,-0.0039732257705629,656.5,-1.7626811035367966,0.0079415026087397
950,3.0,marina-bay,singapore,heavy,7.0,-0.4311389285039162,-1.553037818251729,-0.0050454769999998,707.0,-0.2838210826666667,-0.016606017114884
951,6.0,sepang,malaysia,none,6.0,-0.463009734752199,-1.804584915037994,0.0026110783549784,757.5,-0.7952542450649351,-0.017670611607241
952,0.0,suzuka,japan,light,5.0,-0.4948805410004818,-1.6705372245743488,-0.0065594628571423,808.0,-0.982295373982684,-0.0025350599733724
953,4.0,austin,united-states-of-america,none,6.0,-0.5267513472487646,-1.5693409075966214,-0.003023832681932,858.5,-0.4971308383925723,0.0540135594234686
954,1.0,mexico-city,mexico,none,6.0,-0.5586221534970475,-1.5234272210983806,0.0023802190043296,909.0,-0.5801812516883117,-0.0192916889945115
955,5.0,interlagos,brazil,heavy,6.0,-0.5904929597453302,-1.5465561824754954,-0.0070378094302425,959.5,-1.05311932997995,0.0153021477993254
956,5.0,yas-marina,united-arab-emirates,none,6.0,-0.6223637659936131,-1.8312315070496163,-0.003958828100706,1010.0,-0.5166930033929141,0.066781525016411
957,7.0,melbourne,australia,none,7.0,-0.0232728004751151,-1.7261853066030726,-0.0140950026315786,0.0,-0.291481852754386,0.0209292437765631
958,5.0,shanghai,china,heavy,7.0,-0.0550923487844328,-1.3245121967249307,-0.0112793445263159,50.5,-0.7991893254736843,0.0663108184357029
959,5.0,bahrain,bahrain,none,6.0,-0.0925424792880169,-1.8453993959513324,-0.006492098245614,101.0,-0.5990375702339181,0.0278138377227755
960,3.0,sochi,russia,none,6.0,-0.1243620275973347,-2.052889095957104,-0.0125719516718265,151.5,-0.6624083291606467,0.0400208768158704
961,4.0,catalunya,spain,light,6.0,-0.1561815759066525,-1.8902287953999224,-0.0081319313099412,202.0,-0.8171474736140352,0.045811008289363
962,5.0,monaco,monaco,none,7.0,-0.188033711204469,-1.7636808327254028,-0.0163866049473681,252.5,-1.318065221157895,-0.0384036075658486
963,4.0,montreal,canada,light,6.0,-0.2182015032433915,-1.610124161839641,-0.0022919993157893,303.0,-1.1897549727894738,0.0109859654245853
964,6.0,baku,azerbaijan,none,5.0,-0.2500210515527092,-1.3668368572509366,-0.0104018431578946,353.5,-0.5226708924210527,0.0243148947809852
965,4.0,spielberg,austria,light,6.0,-0.281840599862027,-1.92354790133476,-0.0141577637647059,404.0,-1.0492050366522188,-0.0341933847013958
966,2.0,silverstone,united-kingdom,light,7.0,-0.3136601481713449,-1.8306598332925796,-0.0238533604024762,454.5,-0.6275030111489508,0.0679579776011421
967,3.0,hungaroring,hungary,none,6.0,-0.2973054247784077,-1.762796094025603,-0.011423539382353,505.0,-0.5598630954287926,0.0379152713871838
968,3.0,spa-francorchamps,belgium,light,6.0,-0.3756800755080838,-1.5694043215962292,-0.0158392357894735,555.5,-0.5532352030000001,0.0548231964826329
969,2.0,monza,italy,none,6.0,-0.4074996238174017,-1.6358359620548706,-0.0433164382105266,606.0,-0.8717136518684211,0.0571179586610082
970,8.0,marina-bay,singapore,heavy,6.0,-0.4393191721267194,-1.6766367587397322,-0.0079062007843138,656.5,-0.2357427556336429,0.0195679612957455
971,1.0,sepang,malaysia,heavy,6.0,-0.4290604140101325,-2.37063581493254,-0.0208589430409356,707.0,-0.5136351941520467,0.0179157510109596
972,5.0,suzuka,japan,moderate,6.0,-0.4608799623194503,-1.8543995970083744,-0.0286570263157897,757.5,-0.7308055004210527,0.0581853950261899
973,4.0,austin,united-states-of-america,heavy,7.0,-0.4968085096049381,-2.011588369881312,-0.0339187725686273,808.0,-0.8629189710964913,0.0162436880119147
974,5.0,mexico-city,mexico,light,6.0,-0.4881745033180558,-1.728049847877655,-0.0385319280833337,858.5,-0.7874100993026316,-0.042701487763443
975,4.0,interlagos,brazil,none,7.0,-0.5199940516273737,-1.1286875032530144,-0.0235493059803915,909.0,-1.2275733984633643,-0.0107961404354662
976,2.0,yas-marina,united-arab-emirates,none,6.0,-0.5518135999366914,-2.3703741958215154,-0.0073414721568628,959.5,-0.4998075102889577,0.0558116539836297
977,5.0,melbourne,australia,moderate,6.0,-0.0128548445950298,-2.1271534201600883,-0.0158392357894733,0.0,-0.6290201943947369,0.0665823059150025
978,3.0,bahrain,bahrain,none,7.0,-0.0446743929043476,-1.8680343906346009,-0.0147607957894737,50.5,-1.0567605493157897,0.020110814419527
979,0.0,shanghai,china,none,6.0,-0.0764939412136654,-1.5832581058192787,-0.004316782105263,101.0,-0.9501238434210526,-0.0067123384989929
980,6.0,baku,azerbaijan,light,6.0,-0.1083134895229832,-1.4670039399693289,-0.0102886077894738,151.5,-0.6869139580789474,-0.0231369106313954
981,6.0,catalunya,spain,heavy,6.0,-0.1401330378323011,-1.5065519851267108,-0.0068215277777777,202.0,-1.0905513959064328,-0.020179664781446
982,1.0,monaco,monaco,light,7.0,-0.1719525861416188,-1.4839323382447158,-0.0050462083508773,252.5,-0.8953229481929825,-0.014225491632838
983,3.0,montreal,canada,none,5.0,-0.2037721344509366,-1.417399588577413,-0.0110943405263157,303.0,-0.9416373594736842,-0.0081991564718338
984,3.0,paul-ricard,france,none,6.0,-0.2355916827602544,-1.2932168596516678,-0.0118477989473682,353.5,-0.9740552274736844,0.033657816499817
985,5.0,spielberg,austria,none,5.0,-0.2674112310695722,-1.1933776816176422,-0.0174226691871344,404.0,-1.7697918938421051,0.0062378102733476
986,5.0,silverstone,united-kingdom,none,6.0,-0.29923077937889,-1.1602616958174323,-0.0026790934678361,454.5,-0.4944479497543859,0.0237464533708365
987,4.0,hockenheimring,germany,light,7.0,-0.3310503276882078,-1.074758467987745,-0.0271746600196072,505.0,-1.188982881018576,-0.0133808546557027
988,3.0,hungaroring,hungary,none,6.0,-0.3628698759975256,-1.2028917110216928,-0.0276392213742686,555.5,-1.1192711334912282,0.0083963296544093
989,5.0,spa-francorchamps,belgium,moderate,6.0,-0.3946894243068434,-1.136262092989019,-0.0366655440877187,606.0,-0.4813391720701754,0.0078604418428183
990,3.0,monza,italy,light,8.0,-0.4265089726161611,-1.042592412656206,-0.0231284679064322,656.5,-1.3085210979122808,0.0750623897608863
991,1.0,marina-bay,singapore,light,6.0,-0.458328520925479,-0.8359732894425942,-0.002202072631579,707.0,-0.734299989631579,0.0609356414470996
992,2.0,sochi,russia,none,5.0,-0.4901480692347968,-0.980740125480875,-0.0502626768333331,757.5,-0.392739779381579,0.0162237064188815
993,3.0,suzuka,japan,none,7.0,-0.5219676175441145,-0.8234273650747155,-0.0251988036608183,808.0,-1.2944082861578947,0.0421377309768787
994,4.0,austin,united-states-of-america,none,7.0,-0.5537871658534324,-0.7536021785279828,-0.0313398044313723,858.5,-1.3146765038606814,0.0734891555392251
995,4.0,mexico-city,mexico,light,5.0,-0.5856067141627501,-0.7779117560110698,-0.0259220775294116,909.0,-0.4491353856764706,-0.0159881653017442
996,2.0,interlagos,brazil,light,6.0,-0.617426262472068,-0.6778692477427737,-0.0161790658235293,959.5,-0.6288864600340558,-0.03216042441663
997,5.0,yas-marina,united-arab-emirates,light,7.0,-0.6492458107813858,-0.564665405259722,-0.0085940668039216,1010.0,-0.9036753541620228,-0.0038562631604828
998,3.0,melbourne,australia,none,7.0,-0.0727507210136384,-0.3313075523971825,-0.0107904442105261,0.0,-0.9637670106842106,0.0098473502128503
999,1.0,bahrain,bahrain,none,7.0,-0.1045646867751482,0.3134929635582372,-0.0051920600526317,51.0,-0.4090265240526316,-0.0482509344107417
1000,2.0,shanghai,china,none,5.0,-0.1363786525366579,-0.0476871587840296,-0.0038334674210527,102.0,-0.9186992679298248,-0.0121920934869511
1001,4.0,baku,azerbaijan,none,7.0,-0.1681926182981676,-0.2743453912068254,-0.0375778394117642,153.0,-0.7881114368059856,-0.0411746325374215
1002,2.0,catalunya,spain,none,6.0,-0.2000065840596773,-0.1207196525985567,-0.0102512242105262,204.0,-0.5683162731052631,0.0017695785071046
1003,1.0,monaco,monaco,light,7.0,-0.231820549821187,-0.0698487421458902,-0.0096280032631582,255.0,-1.3106615604210528,-0.0489388317988715
1004,2.0,montreal,canada,none,6.0,-0.2636345155826967,0.007370724166264,-0.0166292270994152,306.0,-1.3921386769824562,-0.0204642444062177
1005,1.0,paul-ricard,france,none,6.0,-0.2954484813442064,0.0999615164054666,-0.0092667868128657,357.0,-1.4268042802631582,0.0195647963185831
1006,0.0,spielberg,austria,none,6.0,-0.3272624471057161,0.1346451590162569,-0.0269309178947367,408.0,-1.1342530066842107,-0.0519758457136028
1007,3.0,silverstone,united-kingdom,light,6.0,-0.3590764128672259,0.0787593374936761,-0.0096246410526314,459.0,-1.1797555948421052,-0.0343965473883233
1008,6.0,hockenheimring,germany,heavy,8.0,-0.3908903786287355,0.3082003463516826,-0.0126868321052636,510.0,-1.3127188223157895,-0.058984377943378
1009,1.0,hungaroring,hungary,light,6.0,-0.4227043443902453,-0.389410409068003,-0.0089558873684209,561.0,-0.5268937589473685,-0.0290337095495963
1010,2.0,spa-francorchamps,belgium,light,7.0,-0.454518310151755,-0.251342867439275,-0.0253645619064324,612.0,-0.9736498689824562,0.0290195218656349
1011,3.0,monza,italy,heavy,7.0,-0.4863322759132649,-0.2437537836156531,-0.0225964127368423,663.0,-1.6644995837105263,-0.0461194428655609
1012,3.0,marina-bay,singapore,none,6.0,-0.5181462416747744,-0.1820480171697017,-0.0183636315789474,714.0,-0.4174160372105263,0.0063283297428649
1013,5.0,sochi,russia,light,6.0,-0.5499657899840923,-0.0803123863247542,-0.0143884930526313,764.5,-0.9074279890526316,-0.0176042144659952
1014,1.0,suzuka,japan,moderate,6.0,-0.581779755745602,-0.0384077931047006,-0.0050543947953216,815.5,-0.7260188694824562,0.040543707280871
1015,2.0,mexico-city,mexico,heavy,5.0,-0.6135937215071117,-0.1018940320046957,-0.0079780331052633,866.5,-0.4785283235438596,-0.0127932308776869
1016,2.0,austin,united-states-of-america,none,6.0,-0.6454076872686214,-0.0289505824177631,-0.0099256625789471,917.5,-0.770535646754386,-0.0211350914693065
1017,1.0,interlagos,brazil,none,7.0,-0.6772216530301312,-0.0787368310059612,-0.0195868116959064,968.5,-1.4384798835614037,-0.0268688642385647
1018,1.0,yas-marina,united-arab-emirates,none,6.0,-0.7090412013394488,-0.0626857986428272,-0.0217736778947372,1019.0,-0.7703461142105263,0.0088514823034471
1019,7.0,spielberg,austria,none,6.0,-0.1775215700080589,0.126540074782685,-0.0063019578947368,0.0,-1.7565790039473688,-0.0522594944708172
1020,3.0,spielberg,austria,none,6.0,-0.2093355357695687,-0.0399657302760598,-0.0154859947058825,51.0,-0.8123590236181631,-0.0024954036576306
1021,1.0,hungaroring,hungary,moderate,6.0,-0.2411495015310783,-0.0229889426227367,-0.0080293381764707,102.0,-1.082565600133127,0.0521972357044631
1022,2.0,silverstone,united-kingdom,light,6.0,-0.2702387231271375,-0.2769358204829757,-0.0156892136842105,153.0,-1.0576241622222222,0.037100919850132
1023,1.0,silverstone,united-kingdom,none,7.0,-0.3020526888886473,-0.3836066513990356,-0.0074611955029237,204.0,-1.6846839374561404,-0.0011250086885284
1024,1.0,catalunya,spain,moderate,6.0,-0.3333865555386627,-0.3446744003424341,-0.0148115447660814,255.0,-1.9751029108070175,-0.0135628793158776
1025,2.0,spa-francorchamps,belgium,heavy,5.0,-0.3652005213001725,-0.4156762904160804,-0.0099761885964912,306.0,-0.8682758260233919,-0.0230464849871074
1026,4.0,monza,italy,heavy,6.0,-0.3970144870616822,-0.1965103319301787,-0.008302638017544,357.0,-1.4421249439122807,-0.0385011148665331
1027,8.0,mugello,italy,none,6.0,-0.428828452823192,-0.1843433340038809,-0.0091727842105259,408.0,-1.4739642785263158,-0.0094189249461691
1028,2.0,sochi,russia,none,7.0,-0.4606424185847017,-0.8277298290396193,-0.0090854210526316,459.0,-0.7854595855789475,-0.0032496639915969
1029,5.0,nurburgring,germany,light,6.0,-0.5159835851006029,-0.7572493474306825,,510.0,,-0.0511046653687505
1030,1.0,portimao,portugal,moderate,7.0,-0.5226735110170564,-0.6745828436689719,-0.0101113179473683,561.0,-2.963098778052632,-0.0596940232511369
1031,5.0,imola,italy,none,6.0,-0.5544874767785661,-0.7302312250401543,-0.003238342105263,612.0,-0.9258857797368424,-0.0270574026707954
1032,3.0,istanbul,turkey,light,5.0,-0.5863014425400759,-0.5619766880132226,-0.0091425193157896,663.0,-0.2025649322368421,-0.004744091811645
1033,2.0,bahrain,bahrain,light,6.0,-0.6181154083015854,-0.505781909163151,-0.0117757118627452,714.0,-1.1918146384633643,-0.0265999376475539
1034,3.0,bahrain,bahrain,none,7.0,-0.5037869134390802,-0.7228987897034436,-0.0144595578947369,765.0,-1.8408015916315792,-0.0982518598150954
1035,1.0,yas-marina,united-arab-emirates,none,6.0,-0.615389771238027,-0.5911426398371511,-0.0248321561960784,816.0,-1.0304783826377708,-0.0970905123207852
1036,2.0,bahrain,bahrain,none,7.0,-0.1800279837875648,-0.505263249144331,-0.0072775351052631,0.0,-1.569926978894737,-0.023532819872499
1037,3.0,imola,italy,light,7.0,-0.2118419495490745,-0.2640212861890358,-0.009202018631579,51.0,-0.9752559661578948,-0.0882166788810933
1038,1.0,portimao,portugal,none,7.0,-0.2436559153105841,-1.7027779435281072,-0.0137703977192981,102.0,-0.9645850348947368,-0.0596562930613497
1039,1.0,catalunya,spain,moderate,5.0,-0.2754698810720939,-1.5103218906547808,-0.0079062007843138,153.0,-0.991613716260062,-0.0406412376570913
1040,1.0,monaco,monaco,none,7.0,-0.3072838468336035,-1.563361873264702,-0.0090675510560715,204.0,-0.9600803990368076,-0.0711347617836047
1041,2.0,baku,azerbaijan,none,6.0,-0.3390978125951132,-1.2005755760340937,-0.0047905228947369,255.0,-0.6800869617368421,-0.0686459495500095
1042,0.0,paul-ricard,france,light,6.0,-0.3709173609044311,-1.7191846738412724,-0.005299576374269,305.5,-1.0531072040877194,-0.0704199679603747
1043,2.0,spielberg,austria,moderate,8.0,-0.4027313266659409,-1.690801874236297,-0.0127100170877192,356.5,-2.108732972754386,-0.0738434513973297
1044,1.0,spielberg,austria,moderate,7.0,-0.4345452924274506,-1.4294151463785882,-0.0250082014411762,407.5,-2.0347757064520127,-0.0719655754853917
1045,2.0,silverstone,united-kingdom,none,6.0,-0.4663592581889604,-1.3109692674873776,-0.0258946484210529,458.5,-1.011201379263158,-0.0590775678035105
1046,6.0,hungaroring,hungary,light,7.0,-0.4981788064982779,-1.677081742368649,-0.016311949064327,509.0,-0.7997385840935672,-0.0458644268426223
1047,0.0,spa-francorchamps,belgium,heavy,8.0,-0.5299927722597879,,-0.0327428908421054,560.0,-0.7648025837368422,-0.0869506066791453
1048,2.0,zandvoort,netherlands,none,7.0,-0.4725778795351245,-1.6045636805018475,-0.0268530201461978,585.25,-1.5887664144561404,-0.0585658994124928
1049,4.0,monza,italy,none,7.0,-0.5043918452966341,-1.4809178113324362,-0.0429992547368418,636.25,-0.9339584834502924,-0.0578214162250371
1050,1.0,sochi,russia,light,7.0,-0.6224838321926396,-1.4823480463304346,-0.0154259554736844,687.25,-1.3170188355789474,0.0880646149399112
1051,0.0,istanbul,turkey,light,7.0,-0.6542977979541491,-1.3731223396690038,-0.0220490435789475,738.25,-2.2175007947631578,-0.0639752613526315
1052,3.0,austin,united-states-of-america,light,5.0,-0.6861117637156591,-1.2968410697077937,-0.0267932350526315,789.25,-0.9329457327894736,0.0272958241660775
1053,2.0,mexico-city,mexico,none,7.0,-0.7179257294771686,-1.041526945262507,-0.0280256562105265,840.25,-0.9612732963684212,-0.0257538676247108
1054,2.0,interlagos,brazil,none,7.0,-0.7497452777864864,-1.1982146956635722,-0.025484962105263,890.75,-1.0325543571578948,-0.0425883052091171
1055,2.0,lusail,qatar,none,7.0,-0.7815592435479961,-1.4940341379675512,-0.0102723094736842,941.75,-0.8066061736842107,-0.0390120378519644
1056,5.0,jeddah,saudi-arabia,none,7.0,-0.8133732093095061,-1.2527596954125213,-0.0110705968421052,992.75,-0.8753467261578948,-0.0896057079687776
1057,4.0,yas-marina,united-arab-emirates,none,6.0,-0.8451871750710156,-1.3764385812782225,-0.0107298439215681,1043.75,-1.3421335751668388,-0.0316430209605484
1058,1.0,bahrain,bahrain,none,7.0,-0.2909647033485099,-1.3602947080668075,-0.006301957894737,0.0,-0.7513203852631579,-0.061466208700615
1059,4.0,jeddah,saudi-arabia,none,7.0,-0.3227786691100194,-1.0594034194575692,-0.0101330713725489,51.0,-2.104364715947712,-0.0355765046041492
1060,3.0,melbourne,australia,light,5.0,-0.3702129564312955,-1.3691673353370932,-0.0147211887894732,102.0,-0.8466499232105265,-0.0565930311515263
1061,2.0,imola,italy,light,6.0,-0.4020269221928052,-1.2859285822012363,-0.0313165414210513,153.0,-0.8779456971578948,-0.0511065887808477
1062,3.0,miami,united-states-of-america,moderate,7.0,-0.4338408879543149,-1.2211262224010977,-0.0059418830467828,204.0,-1.720286409292398,-0.037571350603896
1063,2.0,catalunya,spain,none,6.0,-0.4656548537158245,-1.0744318588760349,-0.0212082329558822,255.0,-0.76525650050387,-0.0025424818659113
1064,3.0,monaco,monaco,moderate,6.0,-0.4974688194773344,-1.0541345487535252,-0.004903758263158,306.0,-1.0375447041052632,-0.0546065624987386
1065,4.0,baku,azerbaijan,none,6.0,-0.529282785238844,-1.2728672198154758,-0.0026595151052629,357.0,-1.1964309317368422,0.0004496114716202
1066,3.0,montreal,canada,none,7.0,-0.5610967510003537,-1.0703308537361416,-0.0033702075263153,408.0,-0.7113140038421054,-0.0236830215424747
1067,6.0,silverstone,united-kingdom,light,7.0,-0.5929107167618635,-1.250713631469755,-0.0156431382631574,459.0,-0.918404129,0.0752299244107624
1068,3.0,spielberg,austria,moderate,6.0,-0.624724682523373,-1.2819608931492992,-0.0305126684210523,510.0,-2.167748157263158,-0.0356286916269839
1069,4.0,paul-ricard,france,none,6.0,-0.656538648284883,-1.2855371648242686,-0.0380573789411758,561.0,-1.8254754799685244,0.03211682578233
1070,0.0,hungaroring,hungary,heavy,6.0,-0.6883526140463927,-1.2033581963693054,-0.0151529581812865,612.0,-2.1524567445789478,-0.0746761829033025
1071,2.0,spa-francorchamps,belgium,light,7.0,-0.7201665798079022,-1.183525622185267,-0.0590484720350872,663.0,-1.081658185385965,0.0312183201670985
1072,2.0,zandvoort,netherlands,light,7.0,-0.7519805455694122,-1.157062918738935,-0.0077268284210521,714.0,-1.6185187998421051,-0.0520325975163457
1073,4.0,monza,italy,none,8.0,-0.7493567347277449,-1.3361212324861906,-0.0680002306078424,765.0,-1.349384583027864,0.0319143671541655
1074,6.0,marina-bay,singapore,moderate,7.0,-0.8140004729061507,-1.2670100076191413,-0.0072098866315783,816.0,-0.4250491469736842,0.0239629186634759
1075,2.0,suzuka,japan,heavy,6.0,-0.8458200212154685,-1.2653230960676694,-0.0065610252631576,866.5,-1.1465611172631578,-0.0255149635969512
1076,3.0,austin,united-states-of-america,none,7.0,-0.8776395695247861,-1.3108517364540375,-0.0578013668571428,917.0,-0.7596791232857144,0.0426607045198456
1077,1.0,mexico-city,mexico,light,6.0,-0.9094535352862958,-1.2404626976385695,-0.021663104285714,968.0,-0.7087267997932332,-0.0522440734818435
1078,3.0,interlagos,brazil,none,7.0,-0.9412675010478058,-1.1621797501946534,-0.0418075125789474,1019.0,-2.300214950842105,-0.1054463751380394
1079,1.0,yas-marina,united-arab-emirates,none,6.0,-0.9730814668093156,-1.166996851385878,-0.0421867959999996,1070.0,-1.4356704454832538,-0.0296236213050804
1080,3.0,bahrain,bahrain,none,6.0,-0.3199476528624049,-0.672671554530012,-0.0081528130526314,0.0,-1.2807195272105265,-0.034331570105712
1081,2.0,jeddah,saudi-arabia,none,7.0,-0.3517672011717229,-0.9959489643826288,-0.0238439934210519,50.5,-1.886886510789474,-0.0549283755531627
1082,3.0,melbourne,australia,none,7.0,-0.3835811669332324,-0.6854007909051796,-0.007272748157894,101.5,-2.768257289789474,-0.0665550241916415
1083,2.0,baku,azerbaijan,light,6.0,-0.4153951326947424,-2.237515653938832,-0.0132937547368416,152.5,-0.7437115400000001,-0.0741465584523533
1084,0.0,miami,united-states-of-america,light,7.0,-0.4472090984562519,-2.087064214408251,-0.0208458568421057,203.5,-1.337099846263158,-0.0551630350044481
1085,1.0,monaco,monaco,moderate,7.0,-0.4790230642177618,-1.881992372554816,-0.0083697098947363,254.5,-2.7730095212105264,-0.0720427657780644
1086,0.0,catalunya,spain,heavy,7.0,-0.5108370299792714,-1.6249187492569916,-0.0122153147368419,305.5,-2.0866316056315792,-0.058030677530536
1087,2.0,montreal,canada,light,8.0,-0.5426509957407809,-1.1994711951339114,-0.0404261594411765,356.5,-2.0677910247267803,-0.0220698983727264
1088,1.0,spielberg,austria,light,8.0,-0.5744649615022909,-1.400300251088125,-0.0098204526315789,407.5,-2.113921534,-0.0686583291086318
1089,2.0,silverstone,united-kingdom,light,7.0,-0.6062789272638006,-1.5653346470941654,-0.0090151548947375,458.5,-1.4554661292518798,-0.097854277543169
1090,2.0,hungaroring,hungary,none,7.0,-0.7122355116813568,-1.5383678380921195,-0.0043679004736837,509.5,-2.385025366105263,-0.1042536773750965
1091,2.0,spa-francorchamps,belgium,moderate,5.0,-0.7440494774428665,-1.3270611850796772,-0.0145469210526309,560.5,-0.1643176318421052,-0.097277163274651
1092,3.0,zandvoort,netherlands,moderate,6.0,-0.7058108405932509,-1.1782502225619922,-0.017424855588235,611.5,-1.5634338834200208,0.3938452800081931
1093,1.0,monza,italy,none,6.0,-0.7376248063547607,-2.7907415921536645,-0.0103290491675267,662.5,-1.1355522092053665,-0.0466323120190276
1094,3.0,marina-bay,singapore,moderate,7.0,-0.7694443546640785,-2.5186020208507367,-0.0146769595321634,713.0,-2.668837838362573,-0.0577821432616107
1095,5.0,suzuka,japan,none,6.0,-0.8012583204255882,-2.3215584123294963,-0.0053530515789471,764.0,-1.9913356742105264,0.0011570797849877
1096,2.0,lusail,qatar,none,7.0,-0.8330722861870982,-2.325235249247629,-0.0212940608771924,815.0,-1.6548817794736843,-0.0571658127862602
1097,3.0,austin,united-states-of-america,light,5.0,-0.926854173245866,-1.5218859549693713,-0.0141794052631578,866.0,-0.959257499631579,-0.0812076092509442
1098,3.0,mexico-city,mexico,light,6.0,-0.9586681390073756,-1.5969850329541626,-0.0551757184285717,917.0,-2.233114998390978,-0.078966986903919
1099,5.0,interlagos,brazil,light,5.0,-0.990482104768885,-1.74589318245975,-0.0340834801754394,968.0,-1.667112339122807,-0.0987609668436896
1100,1.0,las-vegas,united-states-of-america,none,8.0,-1.022296070530395,-1.7961149487746066,-0.0253094189181281,1019.0,-1.4507378747894737,-0.0828195897170619
1101,0.0,yas-marina,united-arab-emirates,none,8.0,-1.054110036291905,-1.766163197894806,-0.1030734686666666,1070.0,-1.7805115217017546,-0.0812866497301037
1102,0.0,bahrain,bahrain,none,6.0,-0.5833629697741771,-1.7183781146357195,-0.0056121189473686,0.0,-1.7772491932631582,-0.0813733724606657
1103,2.0,jeddah,saudi-arabia,none,6.0,-0.5455036206069872,-1.8113065594081024,-0.008951847842105,51.0,-2.6375176218421053,-0.0443775171038106
1104,2.0,melbourne,australia,none,6.0,-0.6839509199455829,-1.532392822769991,-0.0115704229824559,102.0,-1.3732491353216376,-0.0736494568137705
1105,3.0,suzuka,japan,light,6.0,-0.6756000237817616,-1.697522206227524,-0.0058428884210526,153.0,-1.3487493008070175,-0.0241685634170987
1106,3.0,shanghai,china,light,7.0,-0.7074139895432712,-1.744019927794488,-0.0077720210526317,204.0,-0.6388072401052632,-0.061257944613814
1107,1.0,miami,united-states-of-america,light,6.0,-0.7392279553047811,-1.7247046935614805,-0.0118056284210529,255.0,-2.346780873631579,-0.0542845184673849
1108,1.0,imola,italy,light,6.0,-0.7710475036140991,-1.6849906707550957,-0.0117362023508773,305.5,-1.937408078263158,-0.0643391446146957
1109,4.0,monaco,monaco,none,7.0,-0.8028614693756086,-1.6342447476794189,-0.0172430210526316,356.5,-1.6643711000526316,-0.0979670181074889
1110,5.0,montreal,canada,moderate,6.0,-0.8346754351371182,-1.5977391497368874,-0.0156217953567246,407.5,-1.6114368579122809,-0.067405137100116
1111,0.0,catalunya,spain,moderate,6.0,-0.8664894008986277,-1.6956255041816284,-0.0104209741988303,458.5,-3.013406973824562,-0.0824629836895408
