,raceId,year,round,positionDisplayOrder,positionNumber,positionText,driverNumber,driverId,constructorId,engineManufacturerId,tyreManufacturerId,time,timeMillis,gap,gapMillis,interval,intervalMillis,laps
634,747,2005,16,6,6,6,17,ralf-schumacher,toyota,toyota,michelin,1:47.054,107054.0,0.747,747.0,0.005,5.0,16
635,747,2005,16,7,7,7,3,jenson-button,bar,honda,michelin,1:47.419,107419.0,1.112,1112.0,0.365,365.0,14
636,747,2005,16,8,8,8,4,takuma-sato,bar,honda,michelin,1:47.507,107507.0,1.2,1200.0,0.088,88.0,15
637,747,2005,16,9,9,9,1,michael-schumacher,ferrari,ferrari,bridgestone,1:47.773,107773.0,1.466,1466.0,0.266,266.0,12
638,747,2005,16,10,10,10,2,rubens-barrichello,ferrari,ferrari,bridgestone,1:47.991,107991.0,1.684,1684.0,0.218,218.0,14
639,747,2005,16,11,11,11,8,antonio-pizzonia,williams,bmw,michelin,1:48.092,108092.0,1.785,1785.0,0.101,101.0,13
640,747,2005,16,12,12,12,11,jacques-villeneuve,sauber,petronas,michelin,1:48.204,108204.0,1.897,1897.0,0.112,112.0,15
641,747,2005,16,13,13,13,7,mark-webber,williams,bmw,michelin,1:48.213,108213.0,1.906,1906.0,0.009,9.0,11
642,747,2005,16,14,14,14,12,felipe-massa,sauber,petronas,michelin,1:48.551,108551.0,2.244,2244.0,0.338,338.0,16
643,747,2005,16,15,15,15,14,david-coulthard,red-bull,cosworth,michelin,1:48.866,108866.0,2.559,2559.0,0.315,315.0,12
644,747,2005,16,16,16,16,15,christian-klien,red-bull,cosworth,michelin,1:48.877,108877.0,2.57,2570.0,0.011,11.0,11
645,747,2005,16,17,17,17,21,christijan-albers,minardi,cosworth,bridgestone,1:49.166,109166.0,2.859,2859.0,0.289,289.0,12
646,747,2005,16,18,18,18,20,robert-doornbos,minardi,cosworth,bridgestone,1:49.208,109208.0,2.901,2901.0,0.042,42.0,15
647,747,2005,16,19,19,19,18,tiago-monteiro,jordan,toyota,bridgestone,1:50.740,110740.0,4.433,4433.0,1.532,1532.0,13
648,747,2005,16,20,20,20,19,narain-karthikeyan,jordan,toyota,bridgestone,1:51.594,111594.0,5.287,5287.0,0.854,854.0,14
649,748,2005,17,1,1,1,9,kimi-raikkonen,mclaren,mercedes,michelin,1:11.929,71929.0,,,,,11
650,748,2005,17,2,2,2,5,fernando-alonso,renault,renault,michelin,1:12.110,72110.0,0.181,181.0,0.181,181.0,13
651,748,2005,17,3,3,3,3,jenson-button,bar,honda,michelin,1:12.148,72148.0,0.219,219.0,0.038,38.0,14
652,748,2005,17,4,4,4,6,giancarlo-fisichella,renault,renault,michelin,1:12.158,72158.0,0.229,229.0,0.01,10.0,13
653,748,2005,17,5,5,5,10,juan-pablo-montoya,mclaren,mercedes,michelin,1:12.292,72292.0,0.363,363.0,0.134,134.0,11
654,748,2005,17,6,6,6,2,rubens-barrichello,ferrari,ferrari,bridgestone,1:12.382,72382.0,0.453,453.0,0.09,90.0,10
655,748,2005,17,7,7,7,1,michael-schumacher,ferrari,ferrari,bridgestone,1:12.453,72453.0,0.524,524.0,0.071,71.0,15
656,748,2005,17,8,8,8,17,ralf-schumacher,toyota,toyota,michelin,1:12.509,72509.0,0.58,580.0,0.056,56.0,18
657,748,2005,17,9,9,9,8,antonio-pizzonia,williams,bmw,michelin,1:12.752,72752.0,0.823,823.0,0.243,243.0,10
658,748,2005,17,10,10,10,12,felipe-massa,sauber,petronas,michelin,1:12.799,72799.0,0.87,870.0,0.047,47.0,11
659,748,2005,17,11,11,11,15,christian-klien,red-bull,cosworth,michelin,1:12.811,72811.0,0.882,882.0,0.012,12.0,12
660,748,2005,17,12,12,12,14,david-coulthard,red-bull,cosworth,michelin,1:13.199,73199.0,1.27,1270.0,0.388,388.0,14
661,748,2005,17,13,13,13,16,jarno-trulli,toyota,toyota,michelin,1:13.222,73222.0,1.293,1293.0,0.023,23.0,14
662,748,2005,17,14,14,14,19,narain-karthikeyan,jordan,toyota,bridgestone,1:13.242,73242.0,1.313,1313.0,0.02,20.0,8
663,748,2005,17,15,15,15,18,tiago-monteiro,jordan,toyota,bridgestone,1:13.305,73305.0,1.376,1376.0,0.063,63.0,18
664,748,2005,17,16,16,16,11,jacques-villeneuve,sauber,petronas,michelin,1:13.508,73508.0,1.579,1579.0,0.203,203.0,16
665,748,2005,17,17,17,17,4,takuma-sato,bar,honda,michelin,1:13.817,73817.0,1.888,1888.0,0.309,309.0,5
666,748,2005,17,18,18,18,21,christijan-albers,minardi,cosworth,bridgestone,1:14.012,74012.0,2.083,2083.0,0.195,195.0,16
667,748,2005,17,19,19,19,7,mark-webber,williams,bmw,michelin,1:14.114,74114.0,2.185,2185.0,0.102,102.0,9
668,748,2005,17,20,20,20,20,robert-doornbos,minardi,cosworth,bridgestone,1:14.595,74595.0,2.666,2666.0,0.481,481.0,17
669,749,2005,18,1,1,1,6,giancarlo-fisichella,renault,renault,michelin,1:50.136,110136.0,,,,,9
670,749,2005,18,2,2,2,19,narain-karthikeyan,jordan,toyota,bridgestone,1:50.150,110150.0,0.014,14.0,0.014,14.0,6
671,749,2005,18,3,3,3,17,ralf-schumacher,toyota,toyota,michelin,1:50.369,110369.0,0.233,233.0,0.219,219.0,8
672,749,2005,18,4,4,4,3,jenson-button,bar,honda,michelin,1:50.920,110920.0,0.784,784.0,0.551,551.0,7
673,749,2005,18,5,5,5,21,christijan-albers,minardi,cosworth,bridgestone,1:50.994,110994.0,0.858,858.0,0.074,74.0,8
674,749,2005,18,6,6,6,18,tiago-monteiro,jordan,toyota,bridgestone,1:51.223,111223.0,1.087,1087.0,0.229,229.0,6
675,749,2005,18,7,7,7,7,mark-webber,williams,bmw,michelin,1:51.274,111274.0,1.138,1138.0,0.051,51.0,5
676,749,2005,18,8,8,8,16,jarno-trulli,toyota,toyota,michelin,1:51.503,111503.0,1.367,1367.0,0.229,229.0,8
677,749,2005,18,9,9,9,14,david-coulthard,red-bull,cosworth,michelin,1:51.710,111710.0,1.574,1574.0,0.207,207.0,9
678,749,2005,18,10,10,10,20,robert-doornbos,minardi,cosworth,bridgestone,1:51.971,111971.0,1.835,1835.0,0.261,261.0,10
679,749,2005,18,11,11,11,5,fernando-alonso,renault,renault,michelin,1:52.667,112667.0,2.531,2531.0,0.696,696.0,9
680,749,2005,18,12,12,12,15,christian-klien,red-bull,cosworth,michelin,1:52.897,112897.0,2.761,2761.0,0.23,230.0,4
681,749,2005,18,13,13,13,11,jacques-villeneuve,sauber,petronas,michelin,1:53.460,113460.0,3.324,3324.0,0.563,563.0,8
682,749,2005,18,14,14,14,2,rubens-barrichello,ferrari,ferrari,bridgestone,1:53.739,113739.0,3.603,3603.0,0.279,279.0,5
683,749,2005,18,15,15,15,12,felipe-massa,sauber,petronas,michelin,1:53.842,113842.0,3.706,3706.0,0.103,103.0,8
684,749,2005,18,16,16,16,4,takuma-sato,bar,honda,michelin,1:54.307,114307.0,4.171,4171.0,0.465,465.0,8
685,749,2005,18,17,17,17,8,antonio-pizzonia,williams,bmw,michelin,2:01.075,121075.0,10.939,10939.0,6.768,6768.0,4
686,750,2005,19,1,1,1,9,kimi-raikkonen,mclaren,mercedes,michelin,1:33.212,93212.0,,,,,12
687,750,2005,19,2,2,2,10,juan-pablo-montoya,mclaren,mercedes,michelin,1:33.554,93554.0,0.342,342.0,0.342,342.0,12
688,750,2005,19,3,3,3,5,fernando-alonso,renault,renault,michelin,1:33.793,93793.0,0.581,581.0,0.239,239.0,13
689,750,2005,19,4,4,4,6,giancarlo-fisichella,renault,renault,michelin,1:34.392,94392.0,1.18,1180.0,0.599,599.0,11
690,750,2005,19,5,5,5,14,david-coulthard,red-bull,cosworth,michelin,1:34.453,94453.0,1.241,1241.0,0.061,61.0,14
691,750,2005,19,6,6,6,2,rubens-barrichello,ferrari,ferrari,bridgestone,1:34.535,94535.0,1.323,1323.0,0.082,82.0,12
692,750,2005,19,7,7,7,3,jenson-button,bar,honda,michelin,1:34.729,94729.0,1.517,1517.0,0.194,194.0,12
693,750,2005,19,8,8,8,1,michael-schumacher,ferrari,ferrari,bridgestone,1:34.807,94807.0,1.595,1595.0,0.078,78.0,11
694,750,2005,19,9,9,9,8,antonio-pizzonia,williams,bmw,michelin,1:34.835,94835.0,1.623,1623.0,0.028,28.0,10
695,750,2005,19,10,10,10,7,mark-webber,williams,bmw,michelin,1:35.004,95004.0,1.792,1792.0,0.169,169.0,8
696,750,2005,19,11,11,11,16,jarno-trulli,toyota,toyota,michelin,1:35.107,95107.0,1.895,1895.0,0.103,103.0,13
697,750,2005,19,12,12,12,15,christian-klien,red-bull,cosworth,michelin,1:35.179,95179.0,1.967,1967.0,0.072,72.0,13
698,750,2005,19,13,13,13,4,takuma-sato,bar,honda,michelin,1:35.280,95280.0,2.068,2068.0,0.101,101.0,17
699,750,2005,19,14,14,14,19,narain-karthikeyan,jordan,toyota,bridgestone,1:35.310,95310.0,2.098,2098.0,0.03,30.0,3
700,750,2005,19,15,15,15,17,ralf-schumacher,toyota,toyota,michelin,1:35.371,95371.0,2.159,2159.0,0.061,61.0,15
701,750,2005,19,16,16,16,18,tiago-monteiro,jordan,toyota,bridgestone,1:35.488,95488.0,2.276,2276.0,0.117,117.0,8
702,750,2005,19,17,17,17,12,felipe-massa,sauber,petronas,michelin,1:35.693,95693.0,2.481,2481.0,0.205,205.0,13
703,750,2005,19,18,18,18,21,christijan-albers,minardi,cosworth,bridgestone,1:36.397,96397.0,3.185,3185.0,0.704,704.0,15
704,750,2005,19,19,19,19,11,jacques-villeneuve,sauber,petronas,michelin,1:36.417,96417.0,3.205,3205.0,0.02,20.0,11
705,750,2005,19,20,20,20,20,robert-doornbos,minardi,cosworth,bridgestone,1:36.558,96558.0,3.346,3346.0,0.141,141.0,14
